HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,URL,approx_year_built,cats_allowed,common_charges,community_district_num,coop_condo,date_of_sale,dining_room_type,dogs_allowed,fuel_type,full_address_or_zip_code,garage_exists,kitchen_type,maintenance_cost,model_type,num_bedrooms,num_floors_in_building,num_full_bathrooms,num_half_bathrooms,num_total_rooms,parking_charges,pct_tax_deductibl,sale_price,sq_footage,total_taxes,walk_score,listing_price_to_nearest_1000,url
3DTJ4WT8BDFQZTOWLU269869VQVEZK,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,NA,NA,3VA45EW49NNI38E7XZ1CAACWW62O1V,A3S6UWT0JNCJFE,Approved,Thu Feb 16 05:06:50 PST 2017,Thu Feb 16 05:09:18 PST 2017,Thu Feb 16 05:10:18 PST 2017,2017-02-16 13:11:11 UTC,NA,NA,148,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/66-15-69-St-Middle-Village-NY-11379-161021670,1984,yes,$385 ,24,condo,3/7/2016,other,no,gas,"66-15 69th Street, Middle Village, NY 11379",NA,eat in,NA,2Br/1Ba,2,3,1,NA,5,NA,NA,"$527,000 ",1000,"$3,186 ",68,NA,NA
37PGLWGSJT67Q3RWHCPN78GOJAPIKB,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:46 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:46 PST 2017,NA,NA,34YB12FSQYOR7KJY2272PTRX3VXGMZ,A1F0CN82J2CNY,Approved,Thu Feb 16 01:12:59 PST 2017,Thu Feb 16 01:18:41 PST 2017,Thu Feb 16 01:19:41 PST 2017,2017-02-16 09:20:11 UTC,NA,NA,342,100% (11/11),100% (11/11),100% (11/11),http://www.mlsli.com/homes-for-sale/15-36-Bell-Blvd-Bayside-NY-11360-165734184,1954,yes,NA,25,co-op,3/7/2016,formal,no,gas,"15-36 Bell Blvd,  Bayside NY, 11360",NA,efficiency,$733 ,Duplex 2 Bed 1.5 Ba>,2,2,1,1,5,$20 ,NA,"$350,000 ",NA,NA,70,NA,NA
3INZSNUD80Q61WSJL1XNQ2MVGB5D9A,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:47 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:47 PST 2017,NA,NA,3DH6GAKTYYPRSI3HBXJ24VUANVBZY3,AHXBZXWIZJSVG,Approved,Thu Feb 16 03:33:44 PST 2017,Thu Feb 16 03:37:13 PST 2017,Thu Feb 16 03:38:13 PST 2017,2017-02-16 11:39:11 UTC,NA,NA,209,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/220-55-46th-Ave-Bayside-NY-11361-120215031,1961,no,NA,26,co-op,3/8/2016,combo,no,other,"220-55 46th Ave,  Bayside NY, 11361",NA,efficiency,"$1,103 ",Lakeside Towers,2,14,1,NA,5,NA,NA,"$365,000 ",NA,NA,64,NA,NA
34OWYT6U3WHN9785DFYYHZ288GDI9H,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:43 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:43 PST 2017,NA,NA,3QXNC7EIPIVFPWPJZREUZFYXWFC901,A231MNJJDDF3LS,Approved,Thu Feb 16 05:59:28 PST 2017,Thu Feb 16 06:01:21 PST 2017,Thu Feb 16 06:02:21 PST 2017,2017-02-16 14:03:11 UTC,NA,NA,113,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/102-55-67th-Dr-Forest-Hills-NY-11375-163797033,1952,no,NA,28,co-op,3/8/2016,combo,no,oil,"102-55 67th Dr,  Forest Hills NY, 11375",NA,efficiency,$786 ,J/4,2,6,1,NA,4,NA,NA,"$290,000 ",NA,NA,94,NA,NA
3MA5N0ATTCBPRYB16TT28ZPWYLNKWK,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,NA,NA,32UTUBMZ7GWE6Q5W08GFBEJDEAFVBA,A231MNJJDDF3LS,Approved,Thu Feb 16 00:43:02 PST 2017,Thu Feb 16 00:44:01 PST 2017,Thu Feb 16 00:45:01 PST 2017,2017-02-16 08:45:11 UTC,NA,NA,59,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/83-10-35th-Ave-Jackson-Heights-NY-11372-162451011,1928,yes,NA,30,co-op,3/8/2016,NA,yes,gas,"83-10 35th Ave,  Jackson Heights NY, 11372",NA,eat in,NA,Filmore Hall,1,NA,1,NA,3,NA,NA,"$285,000 ",850,NA,98,NA,NA
3D42WVSDH8VI0HENKJKTDJI71X6FYC,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:47 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:47 PST 2017,NA,NA,3J2UYBXQQLCS7DNL1KBIF57V6E606J,A6B85D96VN4W4,Approved,Thu Feb 16 06:50:27 PST 2017,Thu Feb 16 06:51:31 PST 2017,Thu Feb 16 06:52:31 PST 2017,2017-02-16 14:53:11 UTC,NA,NA,64,100% (33/33),100% (33/33),100% (33/33),http://www.mlsli.com/homes-for-sale/42-30-Douglaston-Pkwy-Douglaston-NY-11363-159735382,1960,no,NA,26,co-op,3/10/2016,NA,no,gas,"42-30 Douglaston Pkwy,  Douglaston NY, 11363",NA,Combo,$855 ,L Line,2,6,1,NA,4,$100 ,NA,"$380,000 ",900,NA,68,NA,NA
301KG0KX9CLCDSCMMO1Y70TF2XO2HG,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:39 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:39 PST 2017,NA,NA,3WRFBPLXRAOWVQSAJOFIJERO4GD3NP,A3S6UWT0JNCJFE,Approved,Thu Feb 16 05:50:11 PST 2017,Thu Feb 16 05:52:10 PST 2017,Thu Feb 16 05:53:10 PST 2017,2017-02-16 13:53:11 UTC,NA,NA,119,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/151-40-88th-St-Howard-Beach-NY-11414-159748232,1960,yes,NA,27,co-op,3/11/2016,formal,no,gas,"151-40 88th Street, Howard Beach, NY 11414",NA,efficiency,$850 ,2 Bedroom,2,6,2,NA,5,NA,NA,"$255,000 ",NA,NA,77,NA,NA
3J94SKDEKIPN09Q7IBK6EMHTUFM5DB,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:48 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:48 PST 2017,NA,NA,3MB8LZR5BFTC3OXWSHR2N841A7TKL9,A231MNJJDDF3LS,Approved,Thu Feb 16 03:10:07 PST 2017,Thu Feb 16 03:12:08 PST 2017,Thu Feb 16 03:13:08 PST 2017,2017-02-16 11:13:11 UTC,NA,NA,121,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/90-60-Union-Tpke-Glendale-NY-11385-157514276,1965,yes,NA,24,co-op,3/14/2016,combo,yes,NA,"90-60 Union Tpke,  Glendale NY, 11385",NA,eat in,$685 ,Forest View Crescent,1,20,1,NA,3,$70 ,45,"$175,000 ",750,NA,73,NA,NA
3KI0JD2ZU1I324PBWHRP60LX4ZU760,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:41 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:41 PST 2017,NA,NA,3X4JMASXCM9YDP4GXBSQQLTNKFE0B1,AHXBZXWIZJSVG,Approved,Thu Feb 16 05:11:31 PST 2017,Thu Feb 16 05:13:37 PST 2017,Thu Feb 16 05:14:37 PST 2017,2017-02-16 13:15:11 UTC,NA,NA,126,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/26-26-141-St-Whitestone-NY-11357-140044405,1952,no,NA,25,co-op,3/14/2016,formal,no,gas,"26-26 141 St,  Whitestone NY, 11357",NA,efficiency,$500 ,Michellgar,1,NA,1,NA,3,NA,NA,"$138,000 ",NA,NA,80,NA,NA
36JW4WBR06KWEMOYAJG5RJN4B1THFF,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,NA,NA,3G2UL9A02DE6PON5MJWRUKHIES876M,A231MNJJDDF3LS,Approved,Thu Feb 16 04:55:59 PST 2017,Thu Feb 16 04:58:04 PST 2017,Thu Feb 16 04:59:04 PST 2017,2017-02-16 12:59:11 UTC,NA,NA,125,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/42-37-27th-St-Long-Island-City-NY-11101-156266474,2015,yes,$406 ,30,condo,3/14/2016,NA,yes,gas,"42-37 27th St,  Long Island City NY, 11101",NA,eat in,NA,Ivy28,1,8,1,NA,3,NA,NA,"$570,000 ",NA,$16 ,96,NA,NA
32204AGAABC2SMKTL3MN94NGCGTHGE,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:34 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:34 PST 2017,NA,NA,3P4RDNWND56F23J8PTUDUDCWEE6JI2,A3S6UWT0JNCJFE,Approved,Thu Feb 16 06:35:29 PST 2017,Thu Feb 16 06:38:04 PST 2017,Thu Feb 16 06:39:04 PST 2017,2017-02-16 14:39:11 UTC,NA,NA,155,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/42-37-27th-St-Long-Island-City-NY-11101-156263388,2015,yes,$468 ,30,condo,3/14/2016,NA,yes,gas,"42-37 27th Street, Long Island City, NY 11101",NA,eat in,NA,Ivy28,1,8,1,NA,3,NA,NA,"$605,000 ",530,$19 ,96,NA,NA
3OB6JN3A9QPF9QUISBWC0D9JVB3MRO,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:48 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:48 PST 2017,NA,NA,3I3WADAZ9Q4HRQFQYM3OD0PD8M85OV,A1KH9UPH0D74QJ,Approved,Thu Feb 16 05:19:20 PST 2017,Thu Feb 16 05:21:15 PST 2017,Thu Feb 16 05:22:15 PST 2017,2017-02-16 13:23:11 UTC,NA,NA,115,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/7808-Cloverdale-Blvd-Bayside-NY-11364-164608554,1955,yes,NA,26,co-op,3/21/2016,combo,yes,gas,"7808 Cloverdale Blvd,  Bayside NY, 11364",NA,efficiency,$669 ,Garden,1,2,1,NA,4,NA,NA,"$175,500 ",NA,NA,55,NA,NA
3G57RS03HH50XZSRLM0PI3QPXOX25Z,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:36 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:36 PST 2017,NA,NA,3OXV7EAXLEQOO5MIK7T1H3529QH368,A231MNJJDDF3LS,Approved,Thu Feb 16 02:34:54 PST 2017,Thu Feb 16 02:36:33 PST 2017,Thu Feb 16 02:37:33 PST 2017,2017-02-16 10:38:11 UTC,NA,NA,99,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/209-25-18th-Ave-Bayside-NY-11360-157645609,1960,no,NA,25,co-op,3/22/2016,formal,no,gas,"209-25 18th Ave,  Bayside NY, 11360",NA,eat in,$845 ,2 Bedroom G Line,2,6,1,NA,6,$20 ,NA,"$222,500 ",950,NA,70,NA,NA
3R16PJFTS3RDIWSHWNNJD765ESOK4Y,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:34 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:34 PST 2017,NA,NA,3ZV9H2YQQD7MIK1OBP65FX4FXS53W4,A231MNJJDDF3LS,Approved,Thu Feb 16 00:33:00 PST 2017,Thu Feb 16 00:34:19 PST 2017,Thu Feb 16 00:35:19 PST 2017,2017-02-16 08:36:11 UTC,NA,NA,79,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/18-15-215-St-Bayside-NY-11360-161318292,1969,no,NA,25,co-op,3/22/2016,formal,no,oil,"18-15 215 St,  Bayside NY, 11360",Yes,eat in,"$1,827 ",Deluxe Corner 2 Bed>,2,17,2,NA,5,$135 ,40,"$600,000 ",NA,NA,76,NA,NA
3OQQD2WO8I61U5JPW6XOQMZM8O3I30,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:41 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:41 PST 2017,NA,NA,3LS2AMNW5FQ6KCYOIERRBBK44HEOQ8,A394B5QVCVKU7A,Approved,Wed Feb 15 22:22:30 PST 2017,Wed Feb 15 22:24:48 PST 2017,Wed Feb 15 22:25:48 PST 2017,2017-02-16 06:26:11 UTC,NA,NA,138,100% (8/8),100% (8/8),100% (8/8),http://www.mlsli.com/homes-for-sale/209-39-23-Ave-Bayside-NY-11360-160113314,1960,no,NA,25,co-op,3/23/2016,combo,no,gas,"209-39 23 Ave,  Bayside NY, 11360",NA,eat in,"$1,201 ",2 Bedroom Coop,2,6,1,NA,5,$26 ,NA,"$260,000 ",NA,NA,80,NA,NA
309D674SHZLFKX12JPG8X2Z3JBWCBJ,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:36 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:36 PST 2017,NA,NA,3SPJ03342131S3YDTBGGG16K4WPJYR,A231MNJJDDF3LS,Approved,Thu Feb 16 00:05:45 PST 2017,Thu Feb 16 00:07:05 PST 2017,Thu Feb 16 00:08:05 PST 2017,2017-02-16 08:08:11 UTC,NA,NA,80,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/35-31-85th-St-Jackson-Heights-NY-11372-157592269,1952,yes,NA,30,co-op,3/23/2016,other,yes,gas,"35-31 85th St,  Jackson Heights NY, 11372",NA,efficiency,$543 ,One Bedroom,1,9,1,NA,3,$95 ,NA,"$220,000 ",NA,NA,98,NA,NA
3JMNNNO3B14UAI7BHNNY8332HL12WG,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,NA,NA,3QIYRE09Y3H0LNEVWK1ZVLCR6W0N1I,A3S6UWT0JNCJFE,Approved,Thu Feb 16 06:45:02 PST 2017,Thu Feb 16 06:47:17 PST 2017,Thu Feb 16 06:48:17 PST 2017,2017-02-16 14:49:11 UTC,NA,NA,135,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/151-31-88-St-Howard-Beach-NY-11414-162376604,1930,yes,NA,27,co-op,3/25/2016,other,no,oil,"151-31 88 Street, Howard Beach, NY 11414",NA,efficiency,$857 ,Hi-Rise,2,NA,1,NA,5,$22 ,NA,"$154,000 ",NA,NA,77,NA,NA
36KM3FWE3RC8OT3WUSB8XZB6RW807S,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:45 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:45 PST 2017,NA,NA,3FTYUGLFSULQNTO18DP826DE481D56,A231MNJJDDF3LS,Approved,Thu Feb 16 05:39:14 PST 2017,Thu Feb 16 05:40:45 PST 2017,Thu Feb 16 05:41:45 PST 2017,2017-02-16 13:42:11 UTC,NA,NA,91,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/60-23-Marathon-Pky-Little-Neck-NY-11362-157238201,1955,no,NA,26,co-op,3/25/2016,NA,no,oil,"60-23 Marathon Pky,  Little Neck NY, 11362",NA,efficiency,$664 ,Lower Unit,1,2,1,NA,3,NA,NA,"$155,000 ",NA,NA,82,NA,NA
3PMR2DOWOO1A0D7EP0JDBINNH2T54Y,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:45 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:45 PST 2017,NA,NA,3U84XHCDICDBUBPXMQVVO6Q3SUFZ4L,A231MNJJDDF3LS,Approved,Thu Feb 16 05:23:14 PST 2017,Thu Feb 16 05:24:56 PST 2017,Thu Feb 16 05:25:56 PST 2017,2017-02-16 13:26:11 UTC,NA,NA,102,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/98-50-67th-Avenue-Rego-Park-NY-11374-166191712,1955,yes,NA,28,co-op,3/25/2016,other,yes,gas,"98-50 67th Avenue,  Rego Park NY, 11374",NA,efficiency,$739 ,Forhills Owners Corp,2,6,1,NA,5,NA,NA,"$327,000 ",984,NA,93,NA,NA
3FJ2RVH25Z6JYMU3OCD6UJVRJKG29Q,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:37 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:37 PST 2017,NA,NA,3YDGXNSEOZUWAFOAD0VIBMTZTL748K,AHXBZXWIZJSVG,Approved,Thu Feb 16 04:13:31 PST 2017,Thu Feb 16 04:15:54 PST 2017,Thu Feb 16 04:16:54 PST 2017,2017-02-16 12:17:11 UTC,NA,NA,143,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/133-12-Laurelton-Pky-Rosedale-NY-11422-147139643,1950,no,NA,29,co-op,3/28/2016,combo,no,gas,"133-12 Laurelton Pky,  Rosedale NY, 11422",NA,eat in,$576 ,Laurelton Gardens,1,2,1,NA,4,NA,NA,"$106,000 ",NA,"$1,127 ",82,NA,NA
3RQVKZ7ZRKJFK36A9FFMGN4LOUS72J,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:40 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:40 PST 2017,NA,NA,3PPTZCWALQKIJGCVKN28R9R8OMSZQY,A231MNJJDDF3LS,Approved,Thu Feb 16 02:48:40 PST 2017,Thu Feb 16 02:50:28 PST 2017,Thu Feb 16 02:51:28 PST 2017,2017-02-16 10:52:11 UTC,NA,NA,108,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/99-25-60th-Ave-Corona-NY-11368-148102429,1961,no,NA,24,co-op,3/28/2016,combo,no,oil,"99-25 60th Ave,  Corona NY, 11368",NA,efficiency,$813 ,Coop Building,2,6,2,NA,6,NA,NA,"$260,000 ",1200,NA,88,NA,NA
3G4VVJO6PZGZ7PE0U7F7G5H05OKKPP,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:41 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:41 PST 2017,NA,NA,32KTQ2V7RDFCSAWQOW1SXC5AZI59M4,A231MNJJDDF3LS,Approved,Thu Feb 16 02:25:43 PST 2017,Thu Feb 16 02:27:11 PST 2017,Thu Feb 16 02:28:11 PST 2017,2017-02-16 10:29:11 UTC,NA,NA,88,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/71-12-Little-Neck-Pky-Glen-Oaks-NY-11004-167078712,1950,yes,NA,26,co-op,3/30/2016,NA,yes,oil,"71-12 Little Neck Pky,  Glen Oaks NY, 11004",NA,Combo,$684 ,Parkwood Development,1,2,1,NA,4,NA,NA,"$135,000 ",590,NA,58,NA,NA
3IKDQS3DQE0P75F8PZ8PJP3GE1GCIS,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:39 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:39 PST 2017,NA,NA,3VA45EW49NNI38E7XZ1CAACWW63O1W,A3S6UWT0JNCJFE,Approved,Thu Feb 16 05:47:59 PST 2017,Thu Feb 16 05:50:11 PST 2017,Thu Feb 16 05:51:11 PST 2017,2017-02-16 13:51:12 UTC,NA,NA,132,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/131-04-Laurelton-Pky-Laurelton-NY-11413-152882398,1945,no,NA,29,co-op,3/30/2016,NA,no,oil,"131-04 Laurelton Parkway, Laurelton, NY 11413",NA,efficiency,$720 ,Garden Apt,2,2,1,NA,4,NA,NA,"$124,000 ",702,NA,73,NA,NA
3K3IX1W4S6RTVC5EIG2IMRE40CQPAF,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:46 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:46 PST 2017,NA,NA,31Z0PCVWUKFCRMYHIW4K5U9WY0K7TY,A231MNJJDDF3LS,Approved,Thu Feb 16 05:11:48 PST 2017,Thu Feb 16 05:12:53 PST 2017,Thu Feb 16 05:13:53 PST 2017,2017-02-16 13:14:11 UTC,NA,NA,65,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/99-45-67-Rd-Forest-Hills-NY-11375-174533517,1941,no,NA,28,co-op,3/30/2016,formal,no,gas,"99-45 67 Rd,  Forest Hills NY, 11375",NA,Combo,$910 ,2 Br,2,6,1,NA,4,NA,NA,"$340,000 ",1000,NA,93,NA,NA
3WKGUBL7SZMO22AZHNZKS7JK3ST4LL,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:37 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:37 PST 2017,NA,NA,39OWYR0EPKRLN1CHALPV13ESBQJYFG,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:42:08 PST 2017,Thu Feb 16 04:43:50 PST 2017,Thu Feb 16 04:44:50 PST 2017,2017-02-16 12:45:11 UTC,NA,NA,102,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/142-20-26-Ave-Flushing-NY-11354-161680265,1955,no,NA,25,co-op,3/31/2016,combo,no,gas,"142-20 26 Ave,  Flushing NY, 11354",NA,Eat In,$814 ,Linden Hill #2,2,6,1,NA,4,NA,NA,"$233,000 ",NA,NA,85,NA,NA
30Z7M1Q8UYK8PK6XWZ0705JEB2QA8G,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:39 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:39 PST 2017,NA,NA,3RWE2M8QWHA0EYTD01XZHGTH14V0NT,A3S6UWT0JNCJFE,Approved,Thu Feb 16 06:56:14 PST 2017,Thu Feb 16 06:58:24 PST 2017,Thu Feb 16 06:59:24 PST 2017,2017-02-16 15:00:11 UTC,NA,NA,130,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/59-21-Calloway-St-Rego-Park-NY-11374-160285611,1968,no,NA,24,co-op,4/1/2016,formal,no,gas,"59-21 Calloway, St. Rego Park, NY 11374",NA,efficiency,$392 ,Junior Studio 1 Bed>,1,NA,1,NA,4,NA,NA,"$127,500 ",NA,NA,88,NA,NA
3W1K7D6QSBHSSQCCB30G800OSTIBZH,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,NA,$0.05 ,Wed Feb 15 22:13:31 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:31 PST 2017,NA,NA,39LOEL67OS5BSJ56DMQZ1H1TFLD835,A1KH9UPH0D74QJ,Approved,Thu Feb 16 05:17:19 PST 2017,Thu Feb 16 05:19:20 PST 2017,Thu Feb 16 05:20:20 PST 2017,2017-02-16 13:21:11 UTC,NA,NA,121,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/42-42-Union-St-Flushing-NY-11355-149733400,1985,no,$210 ,25,condo,4/1/2016,combo,no,gas,"42-42 Union St,  Flushing NY, 11355",NA,Combo,NA,Union Terrace Condo,1,9,1,NA,3,NA,NA,"$440,000 ",689,"$2,776 ",93,NA,NA
